username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Frontida_Care;2018-03-29 21:00;0;0;"# tbt to “Green Day” in honor of # stpatricksday with these adorable preschoolers at Willowgreen… https://www.instagram.com/p/Bg6-KhZl0gu/";;;# #;"979463224478371841";https://twitter.com/Frontida_Care/status/979463224478371841
eBayKali;2018-03-29 21:00;0;1;"St Patrick's Day Green Shamrock Clovers Fairy Lights 10 LED Battery Power # StPattysDay # StPatricksDay # Shamrocks # Clovers # Decorate # Party # Etsy OldFolksAttic https://zurl.co/lO8nk  via @ Etsy";;@;# # # # # # #;"979463207843713024";https://twitter.com/eBayKali/status/979463207843713024
BodegaImports;2018-03-29 20:58;0;1;"There's only a few days left to party like St. Patrick's Day with our Me Lucky Churro—Don't miss out! # ThisMustBeThePlace # Churros # StPats # StPatricksDay # StPattysDay https://www.instagram.com/p/Bg6n4ZCn6-p/ pic.twitter.com/lrPq2fjAHn";;;# # # # #;"979462751847374848";https://twitter.com/BodegaImports/status/979462751847374848
TweddleBrenda;2018-03-29 20:38;0;1;"@ JepicHQ and @ LisaHafey My new collage of # jedward at the Espionage for # stpatricksday and me meeting my idols,John and Edward Grimes. # collage # idols # jedward # dreamscometrue pic.twitter.com/XZ8nyPqRYu";;@ @;# # # # # #;"979457776681439232";https://twitter.com/TweddleBrenda/status/979457776681439232
WeezieBDesigns;2018-03-29 20:05;0;0;"St. Patty’s Day May be over...but we are still GREEN with envy over this SHAMROCKin’ bachelorette suite! # bacheloretteparty # stpatricksday # weeziebdesigns # Shawstothewall # wallsmedia";;;# # # # #;"979449528016191488";https://twitter.com/WeezieBDesigns/status/979449528016191488
FactsWorld7;2018-03-29 20:05;0;0;"# stpatricksday is a religious holiday in Ireland, similar to Christmas or Easter # facts";;;# #;"979449437578776576";https://twitter.com/FactsWorld7/status/979449437578776576
datieray;2018-03-29 20:05;0;0;"# unionstation in # denver, # colorado at # 340am on # stpatricksday... up # bright & # early for a… https://www.instagram.com/p/Bg632ydDS6A/";;;# # # # # # #;"979449380850864129";https://twitter.com/datieray/status/979449380850864129
_camilacp;2018-03-29 19:29;1;0;"The look of genuine happiness! # tbt # stpatricksday # happiness… https://www.instagram.com/p/Bg6z0YyFJ81rZou4EmmQlEfhXka1vwc-SMjhj00/ …";;;# # #;"979440475462684677";https://twitter.com/_camilacp/status/979440475462684677
SFILawFirm;2018-03-29 19:01;0;0;"St. Paddy's Slip and Fall Injury? How Floridians Can Fight Back https://www.southfloridainjurylawfirm.com/st-paddys-slip-and-fall-injury-how-floridians-can-fight-back/ … # StPatricksDay #2018 # SlipandFall # PersonalInjury";;;# #2018 # #;"979433443892264961";https://twitter.com/SFILawFirm/status/979433443892264961
speckledpalate;2018-03-29 18:59;1;2;"# StPatricksDay has come and gone, but @ stripedspatula's Instant Pot Corned Beef and Cabbage is wonderful year-round! https://stripedspatula.com/instant-pot-corned-beef/ …pic.twitter.com/WOwweTH7hS";;@;#;"979432979834556416";https://twitter.com/speckledpalate/status/979432979834556416
TiltedKiltPub;2018-03-29 18:45;2;8;"This goodness is only available for a few more days, so grab it while you can! The Hooley Menu says goodbye on March 31st. # StPatricksDay # CornedBeefandCabbage @ GuinnessIreland @ GuinnessGlobalpic.twitter.com/2PKK3X5PwE";;@ @;# #;"979429245440221185";https://twitter.com/TiltedKiltPub/status/979429245440221185
hannahurbanek;2018-03-29 18:35;0;1;"Throwback to my favourite March holiday! Embracing all the green with these two # throwback # throwbackthursday # StPatricksDay # Manchester # Green # drinks # pub # friends # pubcrawl # holiday # matching https://ift.tt/2pOnOL8 pic.twitter.com/7EZBHIqdzH";;;# # # # # # # # # # #;"979426720318218240";https://twitter.com/hannahurbanek/status/979426720318218240
prankcalljoy;2018-03-29 18:00;0;0;"CRAZY ST PATRICK'S DAY PHONE PRANK! http://ow.ly/Tf0P50h04DS # comedy # funny # hilarious # phoneprank # stpatricksday # prankcalljoypic.twitter.com/5tANpShFA8";;;# # # # # #;"979418138017230850";https://twitter.com/prankcalljoy/status/979418138017230850
SaxAppealOttawa;2018-03-29 17:58;0;1;"Enjoy this cute little piece performed by # SaxAppeal recorded by @ bytownproduct! https://goo.gl/yEzHZV # celticmusic # StPatricksDay # eSAX";;@;# # # #;"979417455738212352";https://twitter.com/SaxAppealOttawa/status/979417455738212352
mat_hil;2018-03-29 17:28;1;2;"2 years ago today I found @ WaxysGlasgow. Today my # JamesonIrishWhiskey # StPatricksDay prize from @ waxyslondon arrived. Thank you! # TheWonderOfWaxyspic.twitter.com/auV3tnBLvZ";;@ @;# # #;"979409929864957953";https://twitter.com/mat_hil/status/979409929864957953
CCastleView;2018-03-29 17:11;0;0;"St. Patrick's Day Straws https://is.gd/mxiINz # craft2 # stpatricksday # homeschool";;;# # #;"979405822576021505";https://twitter.com/CCastleView/status/979405822576021505
CanCGDenver;2018-03-29 17:01;0;0;"# DYK that one reason for Canada's confederation was for protection against # Irish invasions? Learn more here about the Fenian Raids! # ExploreCanada # CanadianHistory # LuckotheCanuck # StPatricksDay http://ow.ly/fN6p30iPPFl";;;# # # # # #;"979403186728570881";https://twitter.com/CanCGDenver/status/979403186728570881
OGVegan8;2018-03-29 16:56;0;0;"I completely forgot to share some pics from my # stpatricksday adventure! Me, my bf and a group… https://www.instagram.com/p/Bg6iOB2jKQp/";;;#;"979401809897840641";https://twitter.com/OGVegan8/status/979401809897840641
whiskyandtartan;2018-03-29 16:49;2;6;"# TBT Had the best time at the @ StPatsParadeNYC!! # StPatricksDay # pipeband # bagpipes @ FDNYEmerald @ FDNYpipeband @ FDNY # NYCpic.twitter.com/CqmLx9jVw6";;@ @ @ @;# # # # #;"979400163314864129";https://twitter.com/whiskyandtartan/status/979400163314864129
Adromachadi;2018-03-29 16:29;0;0;"The luck of the Irish was on our side on St. Patrick's Day. # blog # travel # writing # stpatricksday # holiday # florida # outdoors # lighthousehttps://buff.ly/2uvEkVc";;;# # # # # # # #;"979395009559584774";https://twitter.com/Adromachadi/status/979395009559584774
